"id","member_id","loan_amnt","funded_amnt","term","int_rate","installment","grade","sub_grade","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","purpose","addr_state","dti","earliest_cr_line","out_prncp","total_pymnt","last_pymnt_d","last_pymnt_amnt","application_type","recoveries"
39600458,42424245,6600.0,6600.0, 36 months,8.19,207.4,A,A5,"",RENT,30000.0,Source Verified,"1/1/2015",Current,debt_consolidation,NV,17.22,Apr-76,4751.89,2278.4,Dec-15,207.4,INDIVIDUAL,0
43966051,46982798,30000.0,30000.0, 60 months,22.99,845.55,F,F1,"10+ years",MORTGAGE,83000.0,Verified,"1/4/2015",Current,debt_consolidation,MD,27.92,Oct-84,27367.44,7571.63,Jan-16,845.55,INDIVIDUAL,0
40523010,43387829,10000.0,10000.0, 60 months,14.31,234.3,C,C4,"",RENT,62000.0,Verified,"1/2/2015",Current,debt_consolidation,FL,28.32,Apr-84,8656.23,2569.35,Jan-16,234.3,INDIVIDUAL,0
10108157,11959861,15000.0,15000.0, 36 months,7.62,467.43,A,A3,"5 years",MORTGAGE,104330.0,Not Verified,"1/12/2013",Current,debt_consolidation,IL,10.74,Oct-99,5385.15,11216.86,Jan-16,467.43,INDIVIDUAL,0
39450151,42253902,24500.0,24500.0, 36 months,10.49,796.2,B,B3,"5 years",RENT,76178.0,Source Verified,"1/1/2015",Current,credit_card,MO,18.54,Oct-01,17810.38,8729.64,Dec-15,796.2,INDIVIDUAL,0
13418830,15471112,17000.0,17000.0, 36 months,12.49,568.64,B,B4,"10+ years",MORTGAGE,100960.0,Source Verified,"1/4/2014",Fully Paid,debt_consolidation,IL,21.7,Jun-89,0.0,19280.21,Jul-15,11319.25,INDIVIDUAL,0
60871549,64913313,18100.0,18100.0, 36 months,16.99,645.23,D,D3,"3 years",RENT,46000.0,Source Verified,"1/9/2015",Current,credit_card,CA,15.76,Jan-02,16916.51,1918.61,Jan-16,645.23,INDIVIDUAL,0
59312753,63200554,2200.0,2200.0, 36 months,16.55,77.95,D,D2,"10+ years",OWN,24019.2,Verified,"1/9/2015",Current,other,NC,33.88,Aug-01,2005.59,306.74,Jan-16,77.95,INDIVIDUAL,0
1491991,1751682,5375.0,5375.0, 36 months,14.33,184.57,C,C1,"8 years",RENT,18000.0,Not Verified,"1/8/2012",Fully Paid,credit_card,CA,24.4,Feb-94,0.0,5898.51,Jun-13,4425.7,INDIVIDUAL,0
7438449,9100487,5000.0,5000.0, 36 months,17.76,180.17,D,D1,"10+ years",RENT,63180.0,Verified,"1/10/2013",Fully Paid,debt_consolidation,NJ,7.86,Sep-94,0.0,6352.29,Dec-15,1848.04,INDIVIDUAL,0
63631565,68027293,20000.0,20000.0, 60 months,20.99,540.96,E,E5,"5 years",RENT,60000.0,Source Verified,"1/11/2015",Current,debt_consolidation,FL,18.06,Jan-05,19614.4,1058.6,Jan-16,540.96,INDIVIDUAL,0
63444237,67786953,35000.0,35000.0, 36 months,7.89,1095.0,A,A5,"5 years",MORTGAGE,160000.0,Verified,"1/11/2015",Current,debt_consolidation,KY,24.85,Feb-95,33264.57,2282.05,Jan-16,1095.0,INDIVIDUAL,0
55248412,58829142,10000.0,10000.0, 60 months,11.53,220.08,B,B5,"10+ years",MORTGAGE,86000.0,Not Verified,"1/7/2015",Current,debt_consolidation,NJ,12.86,Jan-97,9237.92,1314.07,Jan-16,220.08,INDIVIDUAL,0
50213625,53592346,20000.0,20000.0, 36 months,8.18,628.39,B,B1,"4 years",MORTGAGE,65000.0,Source Verified,"1/6/2015",Current,credit_card,IL,23.26,Dec-94,16484.36,4380.55,Jan-16,628.39,INDIVIDUAL,0
65985097,70679840,8000.0,8000.0, 36 months,12.59,267.98,C,C2,"7 years",RENT,38000.0,Source Verified,"1/12/2015",Current,debt_consolidation,MI,18.35,Feb-00,7815.95,262.38,Jan-16,267.98,INDIVIDUAL,0
11844766,11941681,13000.0,13000.0, 36 months,13.65,442.11,C,C1,"4 years",RENT,33000.0,Verified,"1/2/2014",In Grace Period,debt_consolidation,CA,33.09,Apr-05,5691.76,9726.42,Dec-15,442.11,INDIVIDUAL,0
42581130,45577844,30000.0,30000.0, 36 months,16.55,1062.88,D,D2,"10+ years",OWN,251000.0,Source Verified,"1/4/2015",Current,small_business,PA,7.95,Jan-76,18421.19,14839.34,Jan-16,1062.88,INDIVIDUAL,0
6819799,8441386,23500.0,23500.0, 36 months,18.25,852.54,D,D2,"5 years",RENT,85000.0,Verified,"1/8/2013",Charged Off,debt_consolidation,CA,25.02,Apr-87,0.0,10373.83,Jun-14,852.54,INDIVIDUAL,2702.47
39681843,42505655,8000.0,8000.0, 36 months,13.99,273.39,C,C4,"3 years",OWN,65000.0,Source Verified,"1/2/2015",Current,other,CA,16.75,Nov-10,6101.27,2721.46,Jan-16,273.39,INDIVIDUAL,0
27179715,29652777,1600.0,1600.0, 36 months,13.98,54.67,C,C3,"3 years",MORTGAGE,56000.0,Not Verified,"1/9/2014",Current,debt_consolidation,CA,8.94,Sep-05,970.3,874.72,Jan-16,54.67,INDIVIDUAL,0
21079439,23362300,1500.0,1500.0, 36 months,10.99,49.11,B,B3,"10+ years",MORTGAGE,100000.0,Verified,"1/7/2014",Fully Paid,debt_consolidation,NJ,16.98,Jun-03,0.0,1672.09,Oct-15,984.55,INDIVIDUAL,0
62226121,66422865,11000.0,11000.0, 36 months,6.24,335.84,A,A2,"10+ years",MORTGAGE,75000.0,Not Verified,"1/10/2015",Current,debt_consolidation,OH,16.05,Jun-02,10159.73,999.89,Jan-16,335.84,INDIVIDUAL,0
51377070,54786800,15000.0,15000.0, 60 months,13.33,343.84,C,C3,"4 years",RENT,50000.0,Source Verified,"1/6/2015",Current,debt_consolidation,MD,27.24,Dec-00,13717.38,2395.77,Jan-16,343.84,INDIVIDUAL,0
6708334,8310681,21000.0,21000.0, 60 months,8.9,434.91,A,A5,"9 years",MORTGAGE,141000.0,Verified,"1/8/2013",Current,debt_consolidation,CA,10.14,Jan-92,12010.38,12603.93,Jan-16,434.91,INDIVIDUAL,0
62335477,66532196,12000.0,12000.0, 36 months,5.32,361.38,A,A1,"4 years",MORTGAGE,75000.0,Not Verified,"1/10/2015",Current,debt_consolidation,TN,15.81,May-86,11071.36,1080.59,Jan-16,361.38,INDIVIDUAL,0
11637123,13609314,35000.0,35000.0, 36 months,17.57,1257.8,D,D2,"10+ years",MORTGAGE,86000.0,Verified,"1/2/2014",Charged Off,debt_consolidation,NY,12.59,Sep-00,0.0,16461.81,Dec-14,1257.8,INDIVIDUAL,3883.81
51407037,54826780,2800.0,2800.0, 36 months,9.17,89.27,B,B2,"10+ years",MORTGAGE,109000.0,Source Verified,"1/6/2015",Current,home_improvement,TX,17.33,Sep-96,2313.85,622.04,Jan-16,89.27,INDIVIDUAL,0
2296936,2729232,21000.0,21000.0, 36 months,6.62,644.78,A,A2,"10+ years",MORTGAGE,170000.0,Not Verified,"1/12/2012",Fully Paid,credit_card,CA,10.06,Sep-94,0.0,22847.9699,Oct-14,9315.85,INDIVIDUAL,0
54345479,57926252,13475.0,13475.0, 36 months,12.29,449.44,C,C1,"2 years",OWN,85280.0,Not Verified,"1/7/2015",Current,home_improvement,FL,11.95,May-96,11557.9,2687.44,Jan-16,449.44,INDIVIDUAL,0
25246427,27699318,11000.0,11000.0, 60 months,16.29,269.2,D,D2,"10+ years",MORTGAGE,59000.0,Not Verified,"1/8/2014",Current,debt_consolidation,IL,11.23,Feb-98,8873.79,4307.2,Jan-16,269.2,INDIVIDUAL,0
7708560,9410158,20000.0,20000.0, 36 months,12.99,673.79,B,B4,"2 years",MORTGAGE,70000.0,Verified,"1/10/2013",Fully Paid,debt_consolidation,AZ,5.21,Jul-98,0.0,22645.7,Jan-15,13886.43,INDIVIDUAL,0
17963625,15378926,4675.0,4675.0, 36 months,18.99,171.35,E,E1,"6 years",OWN,75000.0,Not Verified,"1/6/2014",Current,vacation,CA,20.54,May-06,2537.73,3255.65,Jan-16,171.35,INDIVIDUAL,0
36390504,39111843,10000.0,10000.0, 36 months,7.49,311.02,A,A4,< 1 year,RENT,120000.0,Not Verified,"1/12/2014",Current,debt_consolidation,NY,6.06,Dec-01,6644.31,4034.94,Jan-16,311.02,INDIVIDUAL,0
63682780,68078514,5000.0,5000.0, 36 months,5.32,150.58,A,A1,"1 year",RENT,50000.0,Not Verified,"1/11/2015",Current,debt_consolidation,CA,14.07,Jul-02,4742.6,299.68,Jan-16,150.58,INDIVIDUAL,0
56109274,59771044,21000.0,21000.0, 60 months,20.99,568.01,E,E5,"10+ years",RENT,54000.0,Verified,"1/8/2015",Fully Paid,debt_consolidation,NY,28.53,Sep-92,0.0,21838.74,Oct-15,21295.22,INDIVIDUAL,0
29234198,31767399,13000.0,13000.0, 60 months,14.99,309.21,C,C5,"10+ years",RENT,34000.0,Source Verified,"1/10/2014",Current,debt_consolidation,OR,6.88,Dec-98,10594.33,4627.32,Jan-16,309.21,INDIVIDUAL,0
4544665,5796825,23850.0,23850.0, 60 months,15.31,571.28,C,C2,"10+ years",RENT,54000.0,Verified,"1/5/2013",Fully Paid,debt_consolidation,HI,26.53,Apr-82,0.0,27002.44,Apr-14,21289.64,INDIVIDUAL,0
25347736,27790414,12000.0,12000.0, 60 months,18.99,311.23,E,E1,"10+ years",RENT,65000.0,Verified,"1/8/2014",Current,small_business,NY,27.62,Oct-99,9810.39,4979.68,Dec-15,311.23,INDIVIDUAL,0
8658941,10430769,12000.0,12000.0, 36 months,8.9,381.04,A,A5,"7 years",MORTGAGE,65000.0,Not Verified,"1/11/2013",Charged Off,debt_consolidation,OK,27.84,Mar-04,0.0,7999.68,Aug-15,381.04,INDIVIDUAL,0
11896482,13888630,24000.0,24000.0, 36 months,7.62,747.88,A,A3,"10+ years",MORTGAGE,64000.0,Verified,"1/2/2014",Fully Paid,debt_consolidation,TX,23.55,Nov-01,0.0,25587.93,Feb-15,17361.25,INDIVIDUAL,0
3638313,4590723,19000.0,19000.0, 60 months,16.29,464.98,C,C4,"10+ years",RENT,63204.0,Verified,"1/3/2013",Current,debt_consolidation,SC,27.66,Feb-00,10129.53,15807.89,Jan-16,464.98,INDIVIDUAL,0
1149576,1390542,2400.0,2400.0, 36 months,13.11,81.0,B,B4,"1 year",MORTGAGE,38000.0,Not Verified,"1/6/2013",Fully Paid,home_improvement,KY,11.68,Jan-99,0.0,2833.200585,Apr-15,1133.88,INDIVIDUAL,0
33181589,35824930,7500.0,7500.0, 36 months,10.15,242.54,B,B2,"10+ years",MORTGAGE,92500.0,Source Verified,"1/10/2014",Current,debt_consolidation,GA,13.8,Jan-00,4849.93,3387.1,Jan-16,242.54,INDIVIDUAL,0
50083849,53442585,5000.0,5000.0, 36 months,11.53,164.96,B,B5,"6 years",RENT,25000.0,Source Verified,"1/6/2015",Late (31-120 days),debt_consolidation,AR,20.88,Jan-08,4542.47,701.64,Dec-15,344.92,INDIVIDUAL,0
32188263,34801433,30000.0,30000.0, 60 months,13.35,687.98,C,C2,"10+ years",MORTGAGE,98000.0,Verified,"1/10/2014",Current,debt_consolidation,TX,27.48,Aug-94,24665.71,9609.47,Dec-15,687.98,INDIVIDUAL,0
65502706,70089440,4800.0,4800.0, 36 months,11.49,158.27,B,B5,< 1 year,OWN,98000.0,Source Verified,"1/11/2015",Current,debt_consolidation,AL,17.52,Dec-00,4574.3,313.48,Jan-16,158.27,INDIVIDUAL,0
63899808,68330579,11000.0,11000.0, 36 months,9.17,350.67,B,B2,"10+ years",MORTGAGE,52000.0,Not Verified,"1/11/2015",Current,debt_consolidation,MI,13.34,Aug-02,10464.74,695.74,Jan-16,350.67,INDIVIDUAL,0
38437554,41221394,10000.0,10000.0, 36 months,8.19,314.25,A,A5,"5 years",RENT,40000.0,Source Verified,"1/1/2015",Current,debt_consolidation,NY,20.76,Jan-94,6934.63,3761.9,Jan-16,314.25,INDIVIDUAL,0
3696956,4669473,20000.0,20000.0, 60 months,16.29,489.45,C,C4,"2 years",MORTGAGE,62000.0,Verified,"1/3/2013",Current,debt_consolidation,OK,14.15,Jun-98,11003.83,16148.33,Dec-15,489.45,INDIVIDUAL,0
44975554,48053295,10200.0,10200.0, 60 months,14.65,240.79,C,C5,"4 years",OWN,46000.0,Source Verified,"1/4/2015",Charged Off,credit_card,AL,25.28,May-09,0.0,464.98,Jun-15,240.79,INDIVIDUAL,0
33140176,35783391,14025.0,14025.0, 36 months,13.35,474.93,C,C2,"4 years",RENT,32000.0,Source Verified,"1/10/2014",Current,debt_consolidation,NY,12.53,Jul-05,9222.71,6638.62,Jan-16,474.93,INDIVIDUAL,0
8124821,9866957,18775.0,18775.0, 36 months,6.97,579.47,A,A2,"10+ years",MORTGAGE,70000.0,Verified,"1/10/2013",Current,debt_consolidation,IN,24.38,Sep-98,5613.43,15066.22,Dec-15,579.47,INDIVIDUAL,0
57364334,61067054,21625.0,21625.0, 60 months,11.53,475.92,B,B5,"10+ years",RENT,59400.0,Not Verified,"1/7/2015",Current,debt_consolidation,OH,11.86,Aug-88,20258.29,2365.75,Jan-16,475.92,INDIVIDUAL,0
6318680,7850158,8400.0,8400.0, 36 months,10.64,273.58,B,B2,"1 year",MORTGAGE,90000.0,Not Verified,"1/7/2013",Fully Paid,debt_consolidation,CA,15.44,Jun-06,0.0,9710.318374,Sep-15,3148.88,INDIVIDUAL,0
581435,747339,4500.0,4500.0, 36 months,14.72,155.38,C,C5,"3 years",MORTGAGE,30000.0,Not Verified,"1/9/2010",Fully Paid,credit_card,AZ,8.56,Mar-99,0.0,5591.68,Oct-13,165.2,INDIVIDUAL,0
16362043,18464514,16000.0,16000.0, 36 months,13.98,546.69,C,C3,"10+ years",OWN,42000.0,Not Verified,"1/5/2014",Current,debt_consolidation,NV,17.26,Oct-03,8386.74,10387.11,Jan-16,546.69,INDIVIDUAL,0
25348076,27790693,20000.0,20000.0, 36 months,7.69,623.88,A,A4,< 1 year,RENT,106000.0,Verified,"1/8/2014",Current,credit_card,NY,20.38,Nov-94,11675.74,9982.08,Dec-15,623.88,INDIVIDUAL,0
8974719,10776864,3500.0,3500.0, 36 months,19.52,129.22,D,D4,< 1 year,RENT,39332.0,Not Verified,"1/11/2013",Fully Paid,car,NC,1.65,Sep-10,0.0,4185.241891,Mar-15,1705.49,INDIVIDUAL,0
39711658,42535485,7200.0,7200.0, 36 months,12.39,240.49,C,C1,"10+ years",MORTGAGE,35000.0,Source Verified,"1/1/2015",Current,credit_card,OH,31.46,Nov-98,5275.01,2635.48,Dec-15,240.49,INDIVIDUAL,0
1181550,1423269,18000.0,18000.0, 36 months,10.74,587.09,B,B2,"8 years",OWN,120000.0,Not Verified,"1/3/2012",Fully Paid,credit_card,FL,23.57,Nov-92,0.0,21131.62077,Mar-15,600.26,INDIVIDUAL,0
66535276,71261101,7500.0,7500.0, 36 months,10.64,244.27,B,B4,"5 years",MORTGAGE,75000.0,Not Verified,"1/12/2015",Current,debt_consolidation,GA,18.61,Nov-03,7322.23,235.4,Jan-16,244.27,INDIVIDUAL,0
5041470,6343977,17525.0,17525.0, 36 months,8.9,556.48,A,A5,"7 years",RENT,40000.0,Verified,"1/5/2013",Charged Off,debt_consolidation,FL,16.71,Apr-96,0.0,9455.48,Oct-14,556.48,INDIVIDUAL,0
57235565,60938323,10000.0,10000.0, 60 months,20.99,270.48,E,E5,"6 years",RENT,36000.0,Verified,"1/8/2015",Current,other,PA,20.1,May-93,9607.6,1058.6,Dec-15,270.48,INDIVIDUAL,0
350153,352116,2100.0,2100.0, 36 months,12.29,70.05,C,C5,"10+ years",MORTGAGE,57043.0,Not Verified,"1/6/2008",Charged Off,home_improvement,MN,19.92,Mar-83,0.0,1400.6,Mar-10,70.05,INDIVIDUAL,0
36281443,39002866,8000.0,8000.0, 36 months,13.66,272.11,C,C3,"1 year",MORTGAGE,42000.0,Verified,"1/12/2014",Current,debt_consolidation,OH,33.83,Aug-02,5478.78,3531.36,Jan-16,272.11,INDIVIDUAL,0
59759505,63703230,5850.0,5850.0, 36 months,16.99,208.54,D,D3,"2 years",RENT,29000.0,Source Verified,"1/9/2015",Current,debt_consolidation,FL,7.95,Jun-12,5336.36,828.64,Jan-16,208.54,INDIVIDUAL,0
40551241,43416000,14950.0,14950.0, 60 months,20.99,404.37,E,E4,"2 years",RENT,30000.0,Source Verified,"1/2/2015",Current,small_business,GA,18.6,Mar-90,13233.52,4413.2,Jan-16,404.37,INDIVIDUAL,0
817581,1025435,1200.0,1200.0, 36 months,7.49,37.33,A,A4,"1 year",MORTGAGE,74000.0,Source Verified,"1/7/2011",Fully Paid,major_purchase,NH,20.96,Mar-00,0.0,1342.62697,Aug-14,43.58,INDIVIDUAL,0
20369223,22641915,15000.0,15000.0, 36 months,14.49,516.25,C,C4,"7 years",MORTGAGE,50000.0,Verified,"1/7/2014",Current,debt_consolidation,MI,25.76,Feb-00,8306.87,9292.5,Jan-16,516.25,INDIVIDUAL,0
48344344,51593060,5050.0,5050.0, 36 months,17.57,181.49,D,D4,"5 years",RENT,15000.0,Not Verified,"1/5/2015",Current,debt_consolidation,NY,21.84,Nov-07,4144.2,1448.47,Jan-16,181.49,INDIVIDUAL,0
36139200,38730808,16800.0,16800.0, 36 months,14.99,582.3,C,C5,< 1 year,RENT,55000.0,Source Verified,"1/11/2014",Fully Paid,debt_consolidation,NM,27.65,Oct-04,0.0,18206.71,Jul-15,13747.89,INDIVIDUAL,0
10765615,12657730,35000.0,35000.0, 60 months,18.25,893.54,D,D3,"10+ years",MORTGAGE,195000.0,Verified,"1/2/2014",Current,credit_card,LA,21.67,Jul-98,25148.95,20596.1,Jan-16,893.54,INDIVIDUAL,0
49713665,53042387,8400.0,8400.0, 36 months,12.69,281.78,C,C2,"",RENT,24000.0,Verified,"1/5/2015",Current,debt_consolidation,AL,26.3,Apr-97,7005.74,1966.54,Dec-15,281.78,INDIVIDUAL,0
46918146,50106940,11625.0,11625.0, 60 months,20.49,311.17,E,E4,"10+ years",RENT,31000.0,Source Verified,"1/5/2015",Current,debt_consolidation,CA,31.75,Jul-01,10667.87,2476.13,Jan-16,311.17,INDIVIDUAL,0
14648755,16711092,13000.0,13000.0, 60 months,13.98,302.36,C,C3,"6 years",MORTGAGE,140000.0,Source Verified,"1/6/2014",Current,credit_card,MS,11.73,May-01,9997.16,5442.48,Dec-15,302.36,INDIVIDUAL,0
34293342,36956700,21100.0,21100.0, 36 months,16.49,746.93,D,D3,"2 years",OWN,60000.0,Verified,"1/11/2014",Fully Paid,debt_consolidation,TX,13.64,Oct-04,0.0,21554.51,Feb-15,13.74,INDIVIDUAL,0
30155629,32698831,28000.0,28000.0, 60 months,17.57,704.49,D,D4,"10+ years",MORTGAGE,144000.0,Verified,"1/10/2014",Current,debt_consolidation,DC,9.47,Dec-02,23099.33,10540.02,Jan-16,704.49,INDIVIDUAL,0
55899974,59561747,6350.0,6350.0, 36 months,13.33,214.97,C,C3,"10+ years",MORTGAGE,40000.0,Not Verified,"1/7/2015",Current,debt_consolidation,OH,34.11,Mar-96,5611.62,1070.15,Jan-16,214.97,INDIVIDUAL,0
61469327,65588059,12000.0,12000.0, 60 months,17.57,301.93,D,D4,"1 year",MORTGAGE,115000.0,Source Verified,"1/10/2015",Current,credit_card,SC,11.79,Mar-00,11615.74,894.08,Jan-16,301.93,INDIVIDUAL,0
50054486,53413248,10200.0,10200.0, 60 months,18.25,260.41,E,E1,< 1 year,RENT,30000.0,Source Verified,"1/6/2015",Late (16-30 days),vacation,NY,29.65,Jan-07,9543.78,1552.12,Dec-15,260.41,INDIVIDUAL,0
55897666,59559398,20000.0,20000.0, 36 months,13.33,677.07,C,C3,"3 years",MORTGAGE,124000.0,Source Verified,"1/7/2015",Fully Paid,credit_card,MN,15.45,Oct-04,0.0,21051.65,Dec-15,19035.25,INDIVIDUAL,0
5958493,7430891,14400.0,14400.0, 36 months,13.05,485.54,B,B5,"10+ years",MORTGAGE,55000.0,Not Verified,"1/7/2013",Current,credit_card,TX,27.62,Feb-98,2806.61,14564.59,Jan-16,485.54,INDIVIDUAL,0
41850252,44796970,20000.0,20000.0, 60 months,11.53,440.16,B,B5,"9 years",RENT,62000.0,Source Verified,"1/2/2015",Current,credit_card,GA,13.96,Aug-96,17410.05,4375.98,Dec-15,440.16,INDIVIDUAL,0
12805600,14827763,6500.0,6500.0, 36 months,15.31,226.32,C,C4,"10+ years",RENT,50000.0,Not Verified,"1/3/2014",Current,credit_card,TX,17.76,Jul-08,2884.58,4979.04,Jan-16,226.32,INDIVIDUAL,0
615995,789866,4500.0,4500.0, 36 months,12.98,151.58,C,C3,< 1 year,OWN,13200.0,Source Verified,"1/11/2010",Fully Paid,major_purchase,CA,7.27,Dec-04,0.0,5168.21,May-12,2746.81,INDIVIDUAL,0
25327351,27670114,9600.0,9600.0, 36 months,10.15,310.45,B,B2,"3 years",RENT,45000.0,Not Verified,"1/8/2014",Current,debt_consolidation,CO,17.41,Aug-07,5689.87,4967.2,Dec-15,310.45,INDIVIDUAL,0
38599365,41383264,7700.0,7700.0, 36 months,12.99,259.41,C,C2,"",RENT,23500.0,Source Verified,"1/1/2015",Current,debt_consolidation,NY,9.04,Nov-02,5456.88,3118.13,Jan-16,275.73,INDIVIDUAL,0
60851186,64892928,17100.0,17100.0, 60 months,13.99,397.8,C,C4,"6 years",MORTGAGE,58600.0,Source Verified,"1/9/2015",Current,credit_card,FL,32.79,Dec-93,16497.71,1160.25,Dec-15,397.8,INDIVIDUAL,0
41142212,44018080,10000.0,10000.0, 36 months,11.53,329.91,B,B5,"5 years",RENT,37000.0,Not Verified,"1/2/2015",Current,credit_card,CA,24.85,Mar-10,7300.71,3622.6,Jan-16,329.91,INDIVIDUAL,0
55109060,58679804,15000.0,15000.0, 36 months,11.53,494.86,B,B5,"8 years",MORTGAGE,77000.0,Not Verified,"1/7/2015",Current,debt_consolidation,VA,8.29,Nov-04,13212.3,2529.91,Jan-16,560.08,INDIVIDUAL,0
36820349,39573092,16000.0,16000.0, 36 months,6.99,493.97,A,A3,"10+ years",MORTGAGE,89000.0,Not Verified,"1/12/2014",Current,debt_consolidation,VA,24.26,Aug-95,10603.95,6415.4,Jan-16,493.97,INDIVIDUAL,0
53544644,57075386,14000.0,14000.0, 36 months,7.89,438.0,A,A5,"10+ years",OWN,50000.0,Source Verified,"1/7/2015",Current,debt_consolidation,NY,17.34,Nov-93,11889.88,2621.86,Jan-16,438.0,INDIVIDUAL,0
6306108,7838004,10750.0,10750.0, 36 months,18.25,389.99,D,D2,< 1 year,RENT,60000.0,Source Verified,"1/7/2013",Late (31-120 days),wedding,TX,10.02,Apr-07,2916.78,10919.58,Nov-15,389.99,INDIVIDUAL,0
60894084,64935901,15000.0,15000.0, 60 months,19.99,397.33,E,E4,"1 year",RENT,45000.0,Source Verified,"1/10/2015",Fully Paid,debt_consolidation,CA,2.75,Dec-09,0.0,15373.26,Nov-15,15406.58,INDIVIDUAL,0
60773545,64815369,13000.0,13000.0, 36 months,7.89,406.72,A,A5,"2 years",RENT,60000.0,Not Verified,"1/10/2015",Current,debt_consolidation,MA,25.92,Feb-02,12029.91,1214.46,Jan-16,406.72,INDIVIDUAL,0
55627142,59268856,9000.0,9000.0, 36 months,5.32,271.04,A,A1,"10+ years",MORTGAGE,104000.0,Not Verified,"1/7/2015",Current,credit_card,OH,18.32,Jan-87,7834.01,1352.54,Dec-15,271.04,INDIVIDUAL,0
12396739,14408860,12925.0,12925.0, 36 months,12.49,432.33,B,B4,"10+ years",RENT,41000.0,Source Verified,"1/3/2014",Fully Paid,debt_consolidation,MT,14.64,Mar-05,0.0,14409.32,May-15,409.03,INDIVIDUAL,0
28564619,31087851,7500.0,7500.0, 36 months,15.61,262.24,D,D1,"9 years",RENT,22000.0,Source Verified,"1/10/2014",Fully Paid,debt_consolidation,MS,25.97,Oct-95,0.0,8411.39,Sep-15,6057.73,INDIVIDUAL,0
1512558,1774767,22100.0,22100.0, 36 months,14.33,758.88,C,C1,"10+ years",RENT,90000.0,Verified,"1/9/2012",Fully Paid,credit_card,AZ,19.61,May-96,0.0,25730.79,Feb-14,13595.77,INDIVIDUAL,0
3352712,4155711,11875.0,11875.0, 36 months,14.09,406.38,B,B5,"3 years",RENT,34000.0,Verified,"1/2/2013",Fully Paid,debt_consolidation,FL,33.99,Aug-01,0.0,12783.64,Oct-13,10348.18,INDIVIDUAL,0
3345651,4147914,35000.0,35000.0, 36 months,15.8,1227.05,C,C3,< 1 year,MORTGAGE,107536.0,Verified,"1/2/2013",Fully Paid,credit_card,HI,15.48,Aug-97,0.0,41363.7901,Jul-14,21742.27,INDIVIDUAL,0
1299346,1544011,12000.0,12000.0, 36 months,12.12,399.26,B,B3,"7 years",RENT,81000.0,Verified,"1/5/2012",Charged Off,debt_consolidation,CA,18.61,Nov-97,0.0,11952.4,Nov-14,399.26,INDIVIDUAL,380.26
22423661,24756366,15000.0,15000.0, 36 months,13.98,512.52,C,C3,"10+ years",OWN,200000.0,Not Verified,"1/7/2014",Fully Paid,debt_consolidation,TX,12.68,Jan-98,0.0,16163.37,Mar-15,13088.25,INDIVIDUAL,0
55189722,58760486,11200.0,11200.0, 36 months,14.65,386.34,C,C5,"8 years",RENT,40000.0,Source Verified,"1/7/2015",Current,debt_consolidation,WV,36.17,Sep-00,9921.12,1959.04,Dec-15,386.34,INDIVIDUAL,0
54514323,58095075,6925.0,6925.0, 36 months,8.18,217.58,B,B1,"",RENT,37134.08,Verified,"1/7/2015",Current,debt_consolidation,CO,18.66,Aug-78,5885.17,1302.33,Jan-16,217.58,INDIVIDUAL,0
23844236,26217055,3000.0,3000.0, 36 months,10.15,97.02,B,B2,"10+ years",MORTGAGE,120000.0,Not Verified,"1/8/2014",Current,credit_card,MD,12.63,Mar-84,1778.01,1552.32,Dec-15,97.02,INDIVIDUAL,0
11407897,13340084,16000.0,16000.0, 60 months,10.99,347.8,B,B2,"7 years",MORTGAGE,71000.0,Verified,"1/2/2014",Current,debt_consolidation,CA,6.81,May-01,10873.21,7999.4,Jan-16,347.8,INDIVIDUAL,0
592738,761241,5000.0,5000.0, 36 months,10.38,162.23,B,B1,"3 years",MORTGAGE,140000.0,Verified,"1/10/2010",Fully Paid,debt_consolidation,CT,15.99,May-97,0.0,5839.88,Oct-13,168.28,INDIVIDUAL,0
12395685,14407825,10000.0,10000.0, 36 months,13.65,340.08,C,C1,"10+ years",RENT,50000.0,Source Verified,"1/2/2014",Fully Paid,debt_consolidation,CA,7.37,Aug-67,0.0,11600.16,Jul-15,6158.88,INDIVIDUAL,0
24254899,26507784,16000.0,16000.0, 36 months,14.99,554.57,C,C5,"4 years",RENT,74154.0,Source Verified,"1/8/2014",Current,other,WA,15.25,Apr-00,9328.11,9427.69,Jan-16,554.57,INDIVIDUAL,0
3677367,4640678,16000.0,16000.0, 36 months,13.11,539.96,B,B4,"10+ years",MORTGAGE,65000.0,Verified,"1/4/2013",Fully Paid,debt_consolidation,OH,14.09,Oct-02,0.0,19211.53199,Jul-15,5178.47,INDIVIDUAL,0
4235222,5407441,18200.0,18200.0, 60 months,13.11,415.14,B,B4,"10+ years",MORTGAGE,50000.0,Verified,"1/4/2013",Current,home_improvement,FL,20.25,Jan-97,9661.69,13698.42,Jan-16,415.14,INDIVIDUAL,0
4094571,5226724,15500.0,15500.0, 36 months,11.14,508.48,B,B2,< 1 year,RENT,40000.0,Not Verified,"1/4/2013",Fully Paid,debt_consolidation,CA,20.58,May-96,0.0,18216.56863,Oct-15,3471.25,INDIVIDUAL,0
48031241,51270989,6000.0,6000.0, 36 months,15.61,209.79,D,D1,"10+ years",RENT,32000.0,Verified,"1/5/2015",Current,debt_consolidation,CA,33.23,Jan-93,4896.83,1667.91,Jan-16,209.79,INDIVIDUAL,0
